Field_1,hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features,Right_Field_1,review_body,review_date,hotelName,hotelUrl
25,Four Points by Sheraton Manhattan Midtown West,http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html,New York,207,,10/1/2019,10/5/2019,,FourPoints.com,17,,1397,"No one wants to find a bug inter bed, any type of bug but that's what I had after one night at the Four Points Midtown West. I called to reception and said there was bug in my bed and I wasn't sure if it was a bed bug or not. It took maintenance 35 minut",2-Jul-19,"25    Four Points by Sheraton Manhattan Midtown West
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html
25,Four Points by Sheraton Manhattan Midtown West,http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html,New York,207,,10/1/2019,10/5/2019,,FourPoints.com,17,,1398,The location is perfect for some days of Manhattan sightseeing excursions. It is well connected and right in the center of midtown west - good base for exploring Manhattan from the North to the South. The Highline begins more or less in front of the hote,20-Jun-19,"25    Four Points by Sheraton Manhattan Midtown West
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html
25,Four Points by Sheraton Manhattan Midtown West,http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html,New York,207,,10/1/2019,10/5/2019,,FourPoints.com,17,,1399,Just returned from a 5 night stay. Great location very clean and modern big bed large shower and staff are great. Always helpful and courteous. Would definitely stay again and the city view was worth having,31-May-19,"25    Four Points by Sheraton Manhattan Midtown West
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html
25,Four Points by Sheraton Manhattan Midtown West,http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html,New York,207,,10/1/2019,10/5/2019,,FourPoints.com,17,,1400,Stayed for three nights while attending the 2019 PGA Championship because of its proximity to Penn Station. Decent rooms at a reasonable nightly rate. Beware of the noise in the area due to a LOT of construction. The exterior windows and HVAC are also no,20-May-19,"25    Four Points by Sheraton Manhattan Midtown West
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html
25,Four Points by Sheraton Manhattan Midtown West,http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html,New York,207,,10/1/2019,10/5/2019,,FourPoints.com,17,,1401,"I can't say enough nice things about this hotel, especially the staff. They really go out of their way to make sure you have a great stay here. I was here for a week and will definitely stay again. The room has lots of outlets, including USB, and light s",6-May-19,"25    Four Points by Sheraton Manhattan Midtown West
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html
25,Four Points by Sheraton Manhattan Midtown West,http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html,New York,207,,10/1/2019,10/5/2019,,FourPoints.com,17,,1402,"Hotel staff were great and the hotel itself was really nice, so the location is so unfortunate. When I checked in, there was a note saying construction wouldn't go past 6pm - which I thought would be fine. Cue relentless, noisy jackhammering EVERY NIGHT",2-May-19,"25    Four Points by Sheraton Manhattan Midtown West
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html
25,Four Points by Sheraton Manhattan Midtown West,http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html,New York,207,,10/1/2019,10/5/2019,,FourPoints.com,17,,1403,"This is a new hotel in the gentrified Hudson Yards area. Very nice, albeit small rooms. They have a bar and breakfast area. Since itâs new everything is in great shape. A bit pricey at this level but hey, itâs manhattan.",11-Apr-19,"25    Four Points by Sheraton Manhattan Midtown West
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html
25,Four Points by Sheraton Manhattan Midtown West,http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html,New York,207,,10/1/2019,10/5/2019,,FourPoints.com,17,,1404,"The Pros: - good location if you are going to Javits Center- comfy bed with slippers and robes- close enough to walk with luggage from Penn Station- store luggageThe Cons- no room service. They stopped the service but still advertise that they have it, e",5-Apr-19,"25    Four Points by Sheraton Manhattan Midtown West
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html
25,Four Points by Sheraton Manhattan Midtown West,http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html,New York,207,,10/1/2019,10/5/2019,,FourPoints.com,17,,1405,Everyone working here is very nice and helpful. This does not overcome the terrible location smack in the middle of many construction sites that are working 24/7. Jackhammering all night and clouds of dust make it unpleasant,11-Mar-19,"25    Four Points by Sheraton Manhattan Midtown West
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html
25,Four Points by Sheraton Manhattan Midtown West,http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html,New York,207,,10/1/2019,10/5/2019,,FourPoints.com,17,,1406,I stayed here for 5 night for trade show at Javits and wanted to be as close as I could. This is one long block away and hotel was such a nice surprise. I arrived exhausted after a long trip and found major construction noise just as I climbed into bed f,6-Feb-19,"25    Four Points by Sheraton Manhattan Midtown West
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html
25,Four Points by Sheraton Manhattan Midtown West,http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html,New York,207,,10/1/2019,10/5/2019,,FourPoints.com,17,,1407,"The hotel is currently stuck in a construction zone but this is hardly the fault of this hotel who go to good lengths to warn guests on check in and locate you away....The rooms are typical Manhattan small side;, but well equipped and comfortable, good f",28-Jan-19,"25    Four Points by Sheraton Manhattan Midtown West
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html
25,Four Points by Sheraton Manhattan Midtown West,http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html,New York,207,,10/1/2019,10/5/2019,,FourPoints.com,17,,1408,Unethical lazy staff!! Stayed here for 2 nights and they didn't even bother changing the bed sheets or cleaning the room. On day 2 I left the room at 11am and returned at 5pm with no service. I called the front desk (who spoke to a manager) who told me t,21-Jan-19,"25    Four Points by Sheraton Manhattan Midtown West
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html
25,Four Points by Sheraton Manhattan Midtown West,http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html,New York,207,,10/1/2019,10/5/2019,,FourPoints.com,17,,1409,"Exceptionally clean place 20 minutes from Times Square with helpful, attentive staff and good internet. Free tea and coffee 24/7 available in the lobby, room service and restaurant menu available in the cosy bar along with local craft beer.",7-Jan-19,"25    Four Points by Sheraton Manhattan Midtown West
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html
25,Four Points by Sheraton Manhattan Midtown West,http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html,New York,207,,10/1/2019,10/5/2019,,FourPoints.com,17,,1410,"We booked our room months ago for Thanksgiving Week. When we arrived, there were signs everywhere explaining that there was construction in the area and they apologized for the inconvenience. The pile driver started hammering about 0630 every morning and",24-Nov-18,"25    Four Points by Sheraton Manhattan Midtown West
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html
25,Four Points by Sheraton Manhattan Midtown West,http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html,New York,207,,10/1/2019,10/5/2019,,FourPoints.com,17,,1411,"I've been for over a week at the Hotel. Clean, tidy, cozy. Great beds.Modern, well mantained.Room Size is perfect. Bathroom size is perfect.Restorant downstairs is great too. Staff is great.I have only one downside to address and it the Air Conditioner n",19-Nov-18,"25    Four Points by Sheraton Manhattan Midtown West
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html
25,Four Points by Sheraton Manhattan Midtown West,http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html,New York,207,,10/1/2019,10/5/2019,,FourPoints.com,17,,1412,Spent 3 nights at the Four Points. Itâs a smaller hotel but relatively new and still quite clean and maintained. Itâs locations is excellent if you are attending a conference or tradeshow at the Javits Center. Itâs two blocks away and a straight sh,13-Nov-18,"25    Four Points by Sheraton Manhattan Midtown West
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html
25,Four Points by Sheraton Manhattan Midtown West,http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html,New York,207,,10/1/2019,10/5/2019,,FourPoints.com,17,,1413,"Location was very good , rooms good , staff friendly, bar in lobby very nice food and beer , drilling starts at 6.30am Monday to Friday you can hear it but we was up and was like an alarm clock so wasnât a big deal for us , check in and check all good",29-Oct-18,"25    Four Points by Sheraton Manhattan Midtown West
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html
25,Four Points by Sheraton Manhattan Midtown West,http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html,New York,207,,10/1/2019,10/5/2019,,FourPoints.com,17,,1414,"Even by having a confirmed reservation from a travel agency, they force you on a weekend during your travel to enter your credit card information again - written confirmation was provided in advance and credit card sent",20-Oct-18,"25    Four Points by Sheraton Manhattan Midtown West
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html
25,Four Points by Sheraton Manhattan Midtown West,http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html,New York,207,,10/1/2019,10/5/2019,,FourPoints.com,17,,1415,"My daughter and I stayed at the Four Points by Sheraton Midtown September 21-25. This hotel was absolutely perfect! Our room was not huge, but by NY standards it was well above average. We had the King Bed room and it was more than enough space for two p",9-Oct-18,"25    Four Points by Sheraton Manhattan Midtown West
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html
25,Four Points by Sheraton Manhattan Midtown West,http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html,New York,207,,10/1/2019,10/5/2019,,FourPoints.com,17,,1416,"I don't know where to begin! This was an altogether awesome stay. From the desk clerks, to the restaurant and bar, and even the doorman...all were professional, accommodating, and just plain friendly. Our experience was above expectations and we will def",3-Oct-18,"25    Four Points by Sheraton Manhattan Midtown West
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html
25,Four Points by Sheraton Manhattan Midtown West,http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html,New York,207,,10/1/2019,10/5/2019,,FourPoints.com,17,,1417,"I really tried to give this hotel five stars. After all, it was impeccably clean, with modern rooms, and nifty light switches, a nice comfortable bed, snazzy bathroom lay-out with sliding door, glass shower enclosure, and pristine faucet fixtures. I real",14-Sep-18,"25    Four Points by Sheraton Manhattan Midtown West
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html
25,Four Points by Sheraton Manhattan Midtown West,http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html,New York,207,,10/1/2019,10/5/2019,,FourPoints.com,17,,1418,"Quick check-in, we were advised of the possible construction noise from the Hudson Yards. Booked a King room, very clean and modern, comfortable bed. Location is great the High Line park, Times Square and other sites walking distance. New neighbourhood f",9-Sep-18,"25    Four Points by Sheraton Manhattan Midtown West
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html
25,Four Points by Sheraton Manhattan Midtown West,http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html,New York,207,,10/1/2019,10/5/2019,,FourPoints.com,17,,1419,"The hotel is in a great location - close to the Javitz Convention Center and shopping! Clean and quiet - the rooms are cozy and nicely decorated. The staff is very courteous - and a special thanks to the Concierge, Alejandro, who helped sort through a co",30-Aug-18,"25    Four Points by Sheraton Manhattan Midtown West
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html
25,Four Points by Sheraton Manhattan Midtown West,http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html,New York,207,,10/1/2019,10/5/2019,,FourPoints.com,17,,1420,"The hotel was clean, well organised thanks to a very courteous staff.The Hudson Bar on the ground floor was perfect for breakfast and convenient meals.The location is also convenient: ose by to small restaurants, convenience stores and a gas station, a l",11-Aug-18,"25    Four Points by Sheraton Manhattan Midtown West
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html
25,Four Points by Sheraton Manhattan Midtown West,http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html,New York,207,,10/1/2019,10/5/2019,,FourPoints.com,17,,1421,I have stayed here twice in the last year and can say have not been disappointed once. Great location as 2 blocks from my work but also close to all the shops and restaurants so great location all around.Good hotel rooms nice and clean and gym not bad. W,5-Aug-18,"25    Four Points by Sheraton Manhattan Midtown West
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html
25,Four Points by Sheraton Manhattan Midtown West,http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html,New York,207,,10/1/2019,10/5/2019,,FourPoints.com,17,,1422,"Efficient but personality-free hotel is convenient to the High Line, Javits Center, Times Square, Macy's. Rooms are super small, like ""you can't really walk around your bed"" small. Which is fairly typical in NY. Some of the front desk staff was helpful,",31-Jul-18,"25    Four Points by Sheraton Manhattan Midtown West
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html
25,Four Points by Sheraton Manhattan Midtown West,http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html,New York,207,,10/1/2019,10/5/2019,,FourPoints.com,17,,1423,"We were driving into NYC when our car had problems coming through the Lincoln Tunnel, we were only able to get one block from the tunnel when the car broke down steps from the Four Points hotel at 444 10th Ave NY. It was raining, so while we were waiting",26-Jul-18,"25    Four Points by Sheraton Manhattan Midtown West
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html
25,Four Points by Sheraton Manhattan Midtown West,http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html,New York,207,,10/1/2019,10/5/2019,,FourPoints.com,17,,1424,"We were Exhibitors at the Summer Fancy Food Show at the Javits Center in NYC. It is the Perfect location, Two blocks to and from the Javits to the Hotel. Beautiful rooms and a nice lounge area as well as a nice restaurant.Front desk personal were very he",9-Jul-18,"25    Four Points by Sheraton Manhattan Midtown West
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html
25,Four Points by Sheraton Manhattan Midtown West,http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html,New York,207,,10/1/2019,10/5/2019,,FourPoints.com,17,,1425,"Stayed in one of the higher level room and it was very quiet. Rooms are larger than typical NYC hotels. Decent size room, good size bathroom/shower. AC was quiet. Quality furniture (super comfy pillows lol) We had a very quick check-in (even though addre",5-Jul-18,"25    Four Points by Sheraton Manhattan Midtown West
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html
25,Four Points by Sheraton Manhattan Midtown West,http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html,New York,207,,10/1/2019,10/5/2019,,FourPoints.com,17,,1426,Great location for lots of things in New York. Staff great.Room was good though beds a bit narrow. Bathroom was fab though water pressure not great.We noticed plenty of parking places nearby and there was a great deli not far up the road.,29-Jun-18,"25    Four Points by Sheraton Manhattan Midtown West
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html
25,Four Points by Sheraton Manhattan Midtown West,http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html,New York,207,,10/1/2019,10/5/2019,,FourPoints.com,17,,1427,"This is a new hotel wood panel, fancy light switches and colorful carpets. The hallways are a bit stuffy, needs ventilation but both the bed and restroom is top notch. The best part was the staff, Katrina in specific was very friendly and helpful.",26-Jun-18,"25    Four Points by Sheraton Manhattan Midtown West
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html
25,Four Points by Sheraton Manhattan Midtown West,http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html,New York,207,,10/1/2019,10/5/2019,,FourPoints.com,17,,1428,"I stayed at the Four Points by Sheraton Manhattan Midtown West Hotel for 4 days. It must be the nicest hotel in all of New York City! I have stayed in other hotels in NYC, but none are as nice as this one. I had an incredible room with an amazing view of",15-Jun-18,"25    Four Points by Sheraton Manhattan Midtown West
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html
25,Four Points by Sheraton Manhattan Midtown West,http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html,New York,207,,10/1/2019,10/5/2019,,FourPoints.com,17,,1429,"Dont know where to start. You know when you check out, and are asked ""how was your stay"" and you want to say ""disaster!"" but don't? To begin with, were told on the phone that weekend parking on street outside is ok, signage says otherwise for saturday, b",27-May-18,"25    Four Points by Sheraton Manhattan Midtown West
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html
25,Four Points by Sheraton Manhattan Midtown West,http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html,New York,207,,10/1/2019,10/5/2019,,FourPoints.com,17,,1430,All in all we were happy with this hotel. Just donât expect luxury. The rooms are clean and modern. Check-in and check-out went smoothly. Friendly staff all around. There is a lot of construction going on so it can be a bit loud. And the breakfast choi,27-May-18,"25    Four Points by Sheraton Manhattan Midtown West
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html
25,Four Points by Sheraton Manhattan Midtown West,http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html,New York,207,,10/1/2019,10/5/2019,,FourPoints.com,17,,1431,"I mistakenly made reservations for a king bed and needed two beds. Tryell, at the front desk, was very helpful and accommodating. Tryell helped us get into a room to for my family even thought he hotel was sold out. I really appreciate his enthusiastic p",16-May-18,"25    Four Points by Sheraton Manhattan Midtown West
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html
25,Four Points by Sheraton Manhattan Midtown West,http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html,New York,207,,10/1/2019,10/5/2019,,FourPoints.com,17,,1432,This one night with the air-conditioning sound in Room 710. It is so loud intermittently all day and night. Hope can change the room tomorrow or ask for earplug. In general it is a comfort room except this terrible sound.,4-May-18,"25    Four Points by Sheraton Manhattan Midtown West
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html
25,Four Points by Sheraton Manhattan Midtown West,http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html,New York,207,,10/1/2019,10/5/2019,,FourPoints.com,17,,1433,"I've stayed across the spectrum of hotels in NYC and I always come back to this one, which has become my second home away from home. Can't beat the great balance of service, facilities, and location, especially if you're attending a conference at the Jac",1-May-18,"25    Four Points by Sheraton Manhattan Midtown West
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html
25,Four Points by Sheraton Manhattan Midtown West,http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html,New York,207,,10/1/2019,10/5/2019,,FourPoints.com,17,,1434,"I booked a room at this hotel as an spg gold member. I arrived for my stay to check in, only to find out that my room is not ready. I returned 4 hours later and was finally able to get my keys. When I opened the door to my room, I was essentially confron",28-Apr-18,"25    Four Points by Sheraton Manhattan Midtown West
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html
25,Four Points by Sheraton Manhattan Midtown West,http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html,New York,207,,10/1/2019,10/5/2019,,FourPoints.com,17,,1435,"As long time Starwoods members, we've stayed at all of the Four Points Hotels in Manhattan. The new Four Points Manhattan Midtown West is the best of them all, under the outstanding leadership of Eddie Donovan, who, with his entire staff, was extraordina",20-Apr-18,"25    Four Points by Sheraton Manhattan Midtown West
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html
25,Four Points by Sheraton Manhattan Midtown West,http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html,New York,207,,10/1/2019,10/5/2019,,FourPoints.com,17,,1436,"First let's get the good parts done, great location, modern hotel with good amenities, great views, and great transport links, I stayed here with my wife and two friends, we had a queen room on the 18th floor, room was an ok size but with minimal wardrob",19-Apr-18,"25    Four Points by Sheraton Manhattan Midtown West
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html
25,Four Points by Sheraton Manhattan Midtown West,http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html,New York,207,,10/1/2019,10/5/2019,,FourPoints.com,17,,1437,"I canât overemphasize just how genuinely friendly the staff are. From reception to the cleaning staff, the restaurant, everyone seemed out to make you feel welcome. Impressive cleanliness. Our room on arrival was very tidy, sheets clean. So was the bat",6-Apr-18,"25    Four Points by Sheraton Manhattan Midtown West
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g60763-d10846086-Reviews-Four_Points_by_Sheraton_Manhattan_Midtown_West-New_York_City_New_York.html
